alpha,beta,surrogate_h,surrogate_o,ratio_h_over_o
0.2811706625951745,8.891397050194612,0.0004161227642704181,0.0010949788260383043,0.38002813787365547
0.2811706625951745,8.891397050194612,0.00039828082651947703,0.0006417251374947309,0.6206408370947558
0.2811706625951745,8.891397050194612,0.0003698260572463174,0.0008299032615919779,0.4456255016239983
0.2811706625951745,8.891397050194612,0.0004666910402375281,0.0005117985967388698,0.9118646342745708
0.2811706625951745,8.891397050194612,0.0004158358016681515,0.0006947143665182458,0.5985708972051754
0.2811706625951745,8.891397050194612,0.00045874598398919697,0.0006633707315375749,0.6915378719315904
0.2811706625951745,8.891397050194612,0.0004725812569868834,0.000852782864521944,0.5541636407666384
0.2811706625951745,8.891397050194612,0.0004892896938895198,0.0043331963899305185,0.1129165747083449
0.2811706625951745,8.891397050194612,0.0004170373724625009,0.0007186599627577664,0.5802986030586328
0.2811706625951745,8.891397050194612,0.0003829227784369796,0.0010968852202570142,0.34910013496877634
0.2811706625951745,8.891397050194612,0.0004209632068269211,0.00125912734374481,0.3343293344539094
0.2811706625951745,8.891397050194612,0.0004691321924636427,0.0014911841803497377,0.3146037884827975
0.2811706625951745,8.891397050194612,0.000491626373887244,0.0007572260989644093,0.6492464728297104
0.2811706625951745,8.891397050194612,0.0003969016080916351,0.0011185955135448035,0.3548213838564961
0.2811706625951745,8.891397050194612,0.00042803533331383444,0.004283843355534977,0.09991853057857208
0.2811706625951745,8.891397050194612,0.00045480475237576293,0.0009564992231083307,0.47548888842563425
0.2811706625951745,8.891397050194612,0.0004649572837062816,0.0009291125970158007,0.5004315786909672
0.2811706625951745,8.891397050194612,0.00038124395834831213,0.0007251485600573625,0.5257460048161083
0.2811706625951745,50.0,0.0027572421147587585,0.00709776980261709,0.388465981771078
0.2811706625951745,50.0,0.0020890399946185884,0.0029259857551705896,0.7139610953084746
0.2811706625951745,50.0,0.002373305577303761,0.0037601706109110433,0.6311696523601992
0.2811706625951745,50.0,0.0023179739487540966,0.004524951845501562,0.5122648876492439
0.2811706625951745,50.0,0.0023871415653756653,0.0038037696420006118,0.6275725898375213
0.2811706625951745,50.0,0.002252745059591813,0.004207017374136657,0.5354732009049784
0.2811706625951745,50.0,0.002479417066118638,0.0063740458967417,0.388986384203175
0.2811706625951745,50.0,0.0024334902134505697,0.004726138172624193,0.5149003530083784
0.2811706625951745,50.0,0.002365620023103271,0.005092042459745214,0.4645719358792695
0.2811706625951745,50.0,0.0027157317852056885,0.0041373275424041855,0.6563975796868108
0.2811706625951745,50.0,0.0022092572284619218,0.007166464819453893,0.30827713302446297
0.2811706625951745,50.0,0.0024032785663259016,0.02442839393400351,0.09838053917169798
0.2811706625951745,50.0,0.002467710289786749,0.01056429084407153,0.23358977201688638
0.2811706625951745,50.0,0.002418030455879779,0.005554912137590862,0.43529589595425483
0.2811706625951745,50.0,0.002131768464527202,0.00264559300624752,0.8057809570455732
0.2811706625951745,50.0,0.0023846691592930317,0.003949707349325719,0.6037584429388508
0.2811706625951745,50.0,0.0027664866872886772,0.006563154086587141,0.42151786333074776
0.2811706625951745,50.0,0.0024415585903861054,0.005881442190432762,0.4151292338395752
0.2811706625951745,50.0,0.002716093714198517,0.011227589914179742,0.2419124438066856
0.2811706625951745,50.0,0.002670015694759728,0.007965516168116185,0.33519682069657725
0.2811706625951745,50.0,0.002442213431298589,0.02842409203412187,0.08592054333228373
0.2811706625951745,50.0,0.002458100474689379,0.004353459841071764,0.564631480345579
0.2811706625951745,50.0,0.0024004518535880887,0.004361824212982794,0.5503320941828056
0.2811706625951745,50.0,0.00234523093702246,0.0043190965541484464,0.5429910879787789
0.2811706625951745,50.0,0.003279623038400265,0.01772309831044501,0.1850479516026516
0.2811706625951745,50.0,0.0020890302812561603,0.003158847405214027,0.6613267477903443
0.2811706625951745,50.0,0.0022916009388336905,0.0040351779631468436,0.5679057924490101
0.2811706625951745,50.0,0.002408740929318474,0.0052592111762662435,0.45800422317868406
0.2811706625951745,50.0,0.002491687137232038,0.006436973419255231,0.3870898596192014
0.2811706625951745,50.0,0.0027267330241187793,0.007723119565808918,0.35306109155558335
0.2811706625951745,50.0,0.002308040972684722,0.0039896591128450315,0.5785058089935045
0.2811706625951745,50.0,0.0028044085515111744,0.007869977967291903,0.3563426178785332
0.2811706625951745,50.0,0.0027383090404813877,0.005861220970031675,0.46719088983034696
0.2811706625951745,50.0,0.002360089592180132,0.009463354324408452,0.24939249987637546
0.2811706625951745,50.0,0.002774692570675312,0.006238978952651095,0.4447350426621134
0.2811706625951745,50.0,0.0025653534836268025,0.003922961823132689,0.6539328189480658
0.2811706625951745,50.0,0.002393527203447391,0.0043521560040229315,0.5499635585753189
0.2811706625951745,50.0,0.003009487988160946,0.01228559434254019,0.2449607161242717
0.2811706625951745,50.0,0.0021432521609506816,0.005180370852736654,0.41372562348860753
0.2811706625951745,50.0,0.0023780362963014123,0.004157213888700259,0.5720264484743407
0.2811706625951745,50.0,0.0027957664624374593,0.0235322970392286,0.11880550622733027
0.2811706625951745,50.0,0.002442745536333888,0.023327224151382314,0.10471651150954182
0.2811706625951745,50.0,0.002295045033118786,0.006431671250124577,0.35683494131860866
0.2811706625951745,50.0,0.0027043647136026226,0.006470987998089534,0.417921454096507
0.2811706625951745,50.0,0.002246633024701862,0.003433217101776403,0.6543812867352365
0.2811706625951745,50.0,0.0024278082187988736,0.013613621157076521,0.17833669607713964
0.2811706625951745,50.0,0.0025274678896749087,0.005579465929378375,0.45299459153727667
0.2811706625951745,50.0,0.002784944885190245,0.0051821913234980895,0.5374068056040717
0.2811706625951745,50.0,0.002562381663499949,0.005001312809207278,0.5123418112905626
0.2811706625951745,50.0,0.002418215153702005,0.003933937710124524,0.6147060100820609
0.2811706625951745,50.0,0.0025492574239328876,0.005306876136446317,0.48036874394433593
0.2811706625951745,50.0,0.002315401849728516,0.00731806324794627,0.31639544115422985
0.2811706625951745,50.0,0.0024114699329532267,0.006058756053313104,0.398014033199862
0.2811706625951745,50.0,0.002499311194144413,0.011085034839211125,0.22546714831274978
0.2811706625951745,50.0,0.002267829217805857,0.008226383798024779,0.27567753626452257
0.2811706625951745,50.0,0.0024381597091501926,0.00335735201374727,0.7262150942667667
0.2811706625951745,50.0,0.002357173318239741,0.0047976051987841575,0.4913229039432241
0.2811706625951745,50.0,0.0024484432841538196,0.005306591359735554,0.4613966137908599
0.2811706625951745,50.0,0.00282610238881526,0.00555464108438478,0.508782177980861
0.2811706625951745,50.0,0.0022661620709103878,0.00440458755491728,0.5145004027404212
0.2811706625951745,50.0,0.0025878895301615903,0.005478970552533999,0.4723313449758738
0.2811706625951745,50.0,0.002416039242313633,0.004111744977852705,0.5875946235302201
0.2811706625951745,50.0,0.0026986068291858633,0.0058278938778904095,0.46305009763882476
0.2811706625951745,50.0,0.002460423810032851,0.0039820487128939125,0.6178788828137574
0.2811706625951745,50.0,0.001980549778126788,0.0038605512875528815,0.5130225272521156
0.2811706625951745,50.0,0.002288856063633782,0.004652060784128039,0.4920090621865756
0.2811706625951745,50.0,0.0029019347953593982,0.014540565183719805,0.19957510307842227
0.2811706625951745,50.0,0.002405191729261325,0.003098460602875991,0.7762537716402869
0.2811706625951745,50.0,0.0023049631806273648,0.0034519409073225133,0.6677296171953309
0.2811706625951745,50.0,0.002570407591670268,0.004957715817502475,0.5184661013839938
0.2811706625951745,50.0,0.0026456329992039793,0.012210252682732294,0.2166730753201714
0.2811706625951745,50.0,0.002215710971894351,0.0035926397843689052,0.6167361897885262
0.2811706625951745,50.0,0.002462734224687366,0.00540429622552563,0.45569934028696535
0.2811706625951745,50.0,0.0025337942006530764,0.009397448631138443,0.2696257569588995
0.2811706625951745,50.0,0.002997348180762376,0.02593332416126218,0.11557901957048973
0.2811706625951745,50.0,0.002384260251553043,0.0055046584337399805,0.4331350037886232
0.2811706625951745,50.0,0.0026186733953067567,0.005035105459019298,0.5200831276762976
0.2811706625951745,50.0,0.0024148508943347066,0.007235896644269883,0.33373208781900315
0.2811706625951745,50.0,0.002502650621153442,0.005459109254591221,0.45843570891142404
0.2811706625951745,50.0,0.0026183853824656143,0.005056471052525084,0.5178286111532378
0.2811706625951745,50.0,0.0024933696391780677,0.003933499247979473,0.6338807972211615
0.2811706625951745,50.0,0.002326030523751558,0.004461768539470877,0.521324784818937
0.2811706625951745,50.0,0.0022094571424501885,0.005636989157876769,0.39195696152135295
0.2811706625951745,50.0,0.0026936172428818567,0.006763040191607243,0.39828496749502773
0.2811706625951745,50.0,0.002702044380009807,0.01208697104589179,0.22355016569086578
0.2811706625951745,50.0,0.003208197364937265,0.015954751797138803,0.20108099491165995
0.2811706625951745,50.0,0.0026627558674447486,0.014961832777214449,0.17796989894846912
0.2811706625951745,50.0,0.0025847293742454437,0.006142526951495375,0.4207925166068992
0.2811706625951745,50.0,0.002268255340340254,0.003940993947134509,0.5755541294321194
0.2811706625951745,50.0,0.0026451293205215012,0.0059926300263745584,0.4413970675446087
0.2811706625951745,50.0,0.0027774130802515136,0.011789315656243408,0.2355873030493204
0.2811706625951745,50.0,0.002464636303932019,0.0033843556456744452,0.7282438850899366
0.2811706625951745,50.0,0.002285199722568397,0.005759637895330897,0.39676100548281257
0.2811706625951745,50.0,0.0028940675092312368,0.008667938363764276,0.3338818745331287
0.2811706625951745,50.0,0.0023918146379048873,0.00607861871774647,0.3934799580243464
0.2811706625951745,50.0,0.002128917303571472,0.0039284005838309,0.5419297900356672
0.2811706625951745,50.0,0.0028954196367879984,0.008449942412712482,0.3426555466735484
0.2811706625951745,50.0,0.00234312822492106,0.004999409398448407,0.4686810057300493
0.2811706625951745,50.0,0.002377758061211611,0.007380326841290753,0.32217517087573355
0.2811706625951745,50.0,0.0024578341643975887,0.007176233675855369,0.3424963951030522
0.2811706625951745,50.0,0.0025451399698189305,0.004754569959302004,0.5353039268755592
0.2811706625951745,50.0,0.002485518175795609,0.006945328904821979,0.3578690382927685
0.2811706625951745,50.0,0.0024602372526169435,0.015679202221107014,0.1569108694385626
0.2811706625951745,50.0,0.0024235900797017285,0.004352693595940916,0.5568023630153605
0.2811706625951745,50.0,0.0024010344797682948,0.004612383284989129,0.5205626530610311
0.2811706625951745,50.0,0.0026579852171546756,0.003813239532763484,0.6970412412640685
0.2811706625951745,50.0,0.0023123696575768106,0.0077619006640900256,0.29791281255052027
0.2811706625951745,50.0,0.0020984168120622045,0.0030862048640756174,0.6799343868867642
0.2811706625951745,50.0,0.002355049705486924,0.013476592710600407,0.17475112263610157
0.2811706625951745,50.0,0.0027426624662841032,0.007729280837147135,0.3548405762542347
0.2811706625951745,50.0,0.002932825093254858,0.006494367762676218,0.45159516683211215
0.2811706625951745,50.0,0.002490456442915086,0.0032287668743806795,0.7713336204840706
0.2811706625951745,50.0,0.0022868656200936625,0.0050003474196573154,0.4573413461439818
0.2811706625951745,50.0,0.002663793445870909,0.009837782146362379,0.2707717457288759
0.2811706625951745,50.0,0.0025175831238609366,0.0038425092581856196,0.6551924679160578
0.2811706625951745,50.0,0.002774880526636228,0.006737410396526739,0.4118615852860516
0.2811706625951745,50.0,0.0023443070433162346,0.004300304240715962,0.5451491131999369
0.2811706625951745,50.0,0.0022858604540604657,0.0034182275310257935,0.6687268279576726
0.2811706625951745,50.0,0.003313447102381224,0.012834580685431828,0.2581655905706545
0.2811706625951745,50.0,0.002329071609863901,0.01130519276331974,0.2060178591045957
0.2811706625951745,50.0,0.0025302015083592043,0.00541798459326559,0.46700049895014045
0.2811706625951745,50.0,0.0025308169988053023,0.0058647210253025845,0.43153237603057637
0.2811706625951745,50.0,0.002998339443234378,0.0065637784875524985,0.45680082728574817
0.2811706625951745,50.0,0.002395307677100032,0.0038380494888799045,0.6240950472473137
0.2811706625951745,50.0,0.0027337507164683313,0.012784579398695204,0.2138318853686605
0.2811706625951745,50.0,0.002489781964895484,0.013267317856572144,0.18766279603847263
0.2811706625951745,50.0,0.0023445330942624613,0.005666749564301602,0.4137350817534166
0.2811706625951745,50.0,0.0026174289246421057,0.024066862620219506,0.10875654903365352
0.2811706625951745,50.0,0.002373060897488738,0.006181194091975826,0.38391625666137047
0.2811706625951745,50.0,0.00214385086458629,0.003459080118656419,0.6197748508406933
0.2811706625951745,50.0,0.0030611814742560243,0.004005946864010087,0.764159280732865
0.2811706625951745,50.0,0.0021101366540136686,0.012778032079546975,0.1651378428914134
0.2811706625951745,50.0,0.0024198135445575386,0.007026291736464236,0.3443941178814808
0.2811706625951745,50.0,0.002531274117536179,0.00590218794631889,0.4288704698254989
0.2811706625951745,50.0,0.0027388793586599195,0.005073591568127279,0.5398304774601459
0.2811706625951745,50.0,0.0025358343940127385,0.003480633085644183,0.7285555045924685
0.2811706625951745,50.0,0.0024274728334234283,0.0032932378757375464,0.7371082578964256
0.2811706625951745,50.0,0.0024509335783777916,0.005151399106671447,0.47578017692390584
0.2811706625951745,50.0,0.002337603723893644,0.00357333252273272,0.6541802950109866
0.2811706625951745,50.0,0.0021455282422360913,0.003544078377044139,0.6053839712273864
0.2811706625951745,50.0,0.0022600917519736592,0.005288036542187622,0.4273971508976516
0.2811706625951745,50.0,0.002791606961259053,0.00861354025294677,0.3240951895829382
0.2811706625951745,50.0,0.0023147488343776327,0.007968071205972828,0.29050303072624506
0.2811706625951745,50.0,0.002452847919876342,0.005532098848341337,0.4433846876419729
0.2811706625951745,50.0,0.0022156622000569187,0.0036242229330342634,0.6113482092565226
0.2811706625951745,50.0,0.0023088575688676766,0.003161864193520735,0.7302203470974394
0.2811706625951745,50.0,0.002178211441599005,0.0035562273112618096,0.6125062463530034
0.2811706625951745,50.0,0.00238903927101378,0.027738447913094592,0.08612735934248063
0.2811706625951745,50.0,0.0022210569327456345,0.004984108852660022,0.44562769361673454
0.2811706625951745,50.0,0.0025297526463110118,0.0041540668384688305,0.6089821720931834
0.2811706625951745,50.0,0.002751737308758338,0.00798470203448976,0.34462617350932623
